trip_id,arrival_time,departure_time,stop_id,stop_sequence
2_1_9,15:56:00,15:56:00,SH0171,15
2_1_9,15:57:00,15:57:00,SH0023,16
2_1_9,15:58:00,15:58:00,SH0169,17
2_1_9,15:59:00,15:59:00,SH0193,18
2_1_9,16:00:00,16:00:00,SH0167,19
2_1_10,16:00:00,16:00:00,SH0217,0
2_1_10,16:03:00,16:03:00,SH0487,1
2_1_10,16:09:00,16:09:00,SH0483,2
2_1_10,16:14:00,16:14:00,SH0018,3
2_1_10,16:18:00,16:18:00,SH0108,4
2_1_10,16:23:00,16:23:00,SH0335,5
2_1_10,16:26:00,16:26:00,SH0222,6
2_1_10,16:28:00,16:28:00,SH0105,7
2_1_10,16:32:00,16:32:00,SH0339,8
2_1_10,16:33:00,16:33:00,SH0342,9
2_1_10,16:37:00,16:37:00,SH0314,10
2_1_10,16:42:00,16:42:00,SH0423,11
2_1_10,16:47:00,16:47:00,SH0059,12
2_1_10,16:48:00,16:48:00,SH0058,13
2_1_10,16:54:00,16:54:00,SH0054,14
2_1_10,16:56:00,16:56:00,SH0171,15
2_1_10,16:57:00,16:57:00,SH0023,16
2_1_10,16:58:00,16:58:00,SH0169,17
2_1_10,16:59:00,16:59:00,SH0193,18
2_1_10,17:00:00,17:00:00,SH0167,19
2_1_11,17:00:00,17:00:00,SH0217,0
2_1_11,17:03:00,17:03:00,SH0487,1
2_1_11,17:09:00,17:09:00,SH0483,2
2_1_11,17:14:00,17:14:00,SH0018,3
2_1_11,17:18:00,17:18:00,SH0108,4
2_1_11,17:23:00,17:23:00,SH0335,5
2_1_11,17:26:00,17:26:00,SH0222,6
2_1_11,17:28:00,17:28:00,SH0105,7
2_1_11,17:32:00,17:32:00,SH0339,8
2_1_11,17:33:00,17:33:00,SH0342,9
2_1_11,17:37:00,17:37:00,SH0314,10
2_1_11,17:42:00,17:42:00,SH0423,11
2_1_11,17:47:00,17:47:00,SH0059,12
2_1_11,17:48:00,17:48:00,SH0058,13
2_1_11,17:54:00,17:54:00,SH0054,14
2_1_11,17:56:00,17:56:00,SH0171,15
2_1_11,17:57:00,17:57:00,SH0023,16
2_1_11,17:58:00,17:58:00,SH0169,17
2_1_11,17:59:00,17:59:00,SH0193,18
2_1_11,18:00:00,18:00:00,SH0167,19
2_1_12,18:00:00,18:00:00,SH0217,0
2_1_12,18:03:00,18:03:00,SH0487,1
2_1_12,18:09:00,18:09:00,SH0483,2
2_1_12,18:14:00,18:14:00,SH0018,3
2_1_12,18:18:00,18:18:00,SH0108,4
2_1_12,18:23:00,18:23:00,SH0335,5
2_1_12,18:26:00,18:26:00,SH0222,6
2_1_12,18:28:00,18:28:00,SH0105,7
2_1_12,18:32:00,18:32:00,SH0339,8
2_1_12,18:33:00,18:33:00,SH0342,9
2_1_12,18:37:00,18:37:00,SH0314,10
2_1_12,18:42:00,18:42:00,SH0423,11
2_1_12,18:47:00,18:47:00,SH0059,12
2_1_12,18:48:00,18:48:00,SH0058,13
2_1_12,18:54:00,18:54:00,SH0054,14
2_1_12,18:56:00,18:56:00,SH0171,15
2_1_12,18:57:00,18:57:00,SH0023,16
2_1_12,18:58:00,18:58:00,SH0169,17
2_1_12,18:59:00,18:59:00,SH0193,18
2_1_12,19:00:00,19:00:00,SH0167,19
2_1_13,19:00:00,19:00:00,SH0217,0
2_1_13,19:03:00,19:03:00,SH0487,1
2_1_13,19:09:00,19:09:00,SH0483,2
2_1_13,19:14:00,19:14:00,SH0018,3
2_1_13,19:18:00,19:18:00,SH0108,4
2_1_13,19:23:00,19:23:00,SH0335,5
2_1_13,19:26:00,19:26:00,SH0222,6
2_1_13,19:28:00,19:28:00,SH0105,7
2_1_13,19:32:00,19:32:00,SH0339,8
2_1_13,19:33:00,19:33:00,SH0342,9
2_1_13,19:37:00,19:37:00,SH0314,10
2_1_13,19:42:00,19:42:00,SH0423,11
2_1_13,19:47:00,19:47:00,SH0059,12
2_1_13,19:48:00,19:48:00,SH0058,13
2_1_13,19:54:00,19:54:00,SH0054,14
2_1_13,19:56:00,19:56:00,SH0171,15
2_1_13,19:57:00,19:57:00,SH0023,16
2_1_13,19:58:00,19:58:00,SH0169,17
2_1_13,19:59:00,19:59:00,SH0193,18
2_1_13,20:00:00,20:00:00,SH0167,19
3_0_0,06:00:00,06:00:00,SH0167,0
3_0_0,06:01:00,06:01:00,SH0193,1
3_0_0,06:02:00,06:02:00,SH0169,2
3_0_0,06:03:00,06:03:00,SH0023,3
3_0_0,06:04:00,06:04:00,SH0171,4
3_0_0,06:06:00,06:06:00,SH0054,5
3_0_0,06:12:00,06:12:00,SH0058,6
3_0_0,06:13:00,06:13:00,SH0059,7
3_0_0,06:18:00,06:18:00,SH0423,8
3_0_0,06:23:00,06:23:00,SH0314,9
3_0_0,06:27:00,06:27:00,SH0342,10
3_0_0,06:30:00,06:30:00,SH0153,11
3_0_0,06:33:00,06:33:00,SH0160,12
3_0_0,06:39:00,06:39:00,SH0204,13
3_0_1,08:00:00,08:00:00,SH0167,0
3_0_1,08:01:00,08:01:00,SH0193,1
3_0_1,08:02:00,08:02:00,SH0169,2
3_0_1,08:03:00,08:03:00,SH0023,3
3_0_1,08:04:00,08:04:00,SH0171,4
3_0_1,08:06:00,08:06:00,SH0054,5
3_0_1,08:12:00,08:12:00,SH0058,6
3_0_1,08:13:00,08:13:00,SH0059,7
3_0_1,08:18:00,08:18:00,SH0423,8
3_0_1,08:23:00,08:23:00,SH0314,9
3_0_1,08:27:00,08:27:00,SH0342,10
3_0_1,08:30:00,08:30:00,SH0153,11
3_0_1,08:33:00,08:33:00,SH0160,12
3_0_1,08:39:00,08:39:00,SH0204,13
3_0_2,10:00:00,10:00:00,SH0167,0
3_0_2,10:01:00,10:01:00,SH0193,1
3_0_2,10:02:00,10:02:00,SH0169,2
3_0_2,10:03:00,10:03:00,SH0023,3
3_0_2,10:04:00,10:04:00,SH0171,4
3_0_2,10:06:00,10:06:00,SH0054,5
3_0_2,10:12:00,10:12:00,SH0058,6
3_0_2,10:13:00,10:13:00,SH0059,7
3_0_2,10:18:00,10:18:00,SH0423,8
3_0_2,10:23:00,10:23:00,SH0314,9
3_0_2,10:27:00,10:27:00,SH0342,10
3_0_2,10:30:00,10:30:00,SH0153,11
3_0_2,10:33:00,10:33:00,SH0160,12
3_0_2,10:39:00,10:39:00,SH0204,13
3_0_3,12:00:00,12:00:00,SH0167,0
3_0_3,12:01:00,12:01:00,SH0193,1
3_0_3,12:02:00,12:02:00,SH0169,2
3_0_3,12:03:00,12:03:00,SH0023,3
3_0_3,12:04:00,12:04:00,SH0171,4
3_0_3,12:06:00,12:06:00,SH0054,5
3_0_3,12:12:00,12:12:00,SH0058,6
3_0_3,12:13:00,12:13:00,SH0059,7
3_0_3,12:18:00,12:18:00,SH0423,8
3_0_3,12:23:00,12:23:00,SH0314,9
3_0_3,12:27:00,12:27:00,SH0342,10
3_0_3,12:30:00,12:30:00,SH0153,11
3_0_3,12:33:00,12:33:00,SH0160,12
3_0_3,12:39:00,12:39:00,SH0204,13
3_0_4,14:00:00,14:00:00,SH0167,0
3_0_4,14:01:00,14:01:00,SH0193,1
3_0_4,14:02:00,14:02:00,SH0169,2
3_0_4,14:03:00,14:03:00,SH0023,3
3_0_4,14:04:00,14:04:00,SH0171,4
3_0_4,14:06:00,14:06:00,SH0054,5
3_0_4,14:12:00,14:12:00,SH0058,6
3_0_4,14:13:00,14:13:00,SH0059,7
3_0_4,14:18:00,14:18:00,SH0423,8
3_0_4,14:23:00,14:23:00,SH0314,9
3_0_4,14:27:00,14:27:00,SH0342,10
3_0_4,14:30:00,14:30:00,SH0153,11
3_0_4,14:33:00,14:33:00,SH0160,12
3_0_4,14:39:00,14:39:00,SH0204,13
3_0_5,16:00:00,16:00:00,SH0167,0
3_0_5,16:01:00,16:01:00,SH0193,1
3_0_5,16:02:00,16:02:00,SH0169,2
3_0_5,16:03:00,16:03:00,SH0023,3
3_0_5,16:04:00,16:04:00,SH0171,4
3_0_5,16:06:00,16:06:00,SH0054,5
3_0_5,16:12:00,16:12:00,SH0058,6
3_0_5,16:13:00,16:13:00,SH0059,7
3_0_5,16:18:00,16:18:00,SH0423,8
3_0_5,16:23:00,16:23:00,SH0314,9
3_0_5,16:27:00,16:27:00,SH0342,10
3_0_5,16:30:00,16:30:00,SH0153,11
3_0_5,16:33:00,16:33:00,SH0160,12
3_0_5,16:39:00,16:39:00,SH0204,13
3_0_6,18:00:00,18:00:00,SH0167,0
3_0_6,18:01:00,18:01:00,SH0193,1
3_0_6,18:02:00,18:02:00,SH0169,2
3_0_6,18:03:00,18:03:00,SH0023,3
3_0_6,18:04:00,18:04:00,SH0171,4
3_0_6,18:06:00,18:06:00,SH0054,5
3_0_6,18:12:00,18:12:00,SH0058,6
3_0_6,18:13:00,18:13:00,SH0059,7
3_0_6,18:18:00,18:18:00,SH0423,8
3_0_6,18:23:00,18:23:00,SH0314,9
3_0_6,18:27:00,18:27:00,SH0342,10
3_0_6,18:30:00,18:30:00,SH0153,11
3_0_6,18:33:00,18:33:00,SH0160,12
3_0_6,18:39:00,18:39:00,SH0204,13
3_1_0,06:00:00,06:00:00,SH0204,0
3_1_0,06:06:00,06:06:00,SH0160,1
3_1_0,06:09:00,06:09:00,SH0153,2
3_1_0,06:12:00,06:12:00,SH0342,3
3_1_0,06:16:00,06:16:00,SH0314,4
3_1_0,06:21:00,06:21:00,SH0423,5
3_1_0,06:26:00,06:26:00,SH0059,6
3_1_0,06:27:00,06:27:00,SH0058,7
3_1_0,06:33:00,06:33:00,SH0054,8
3_1_0,06:35:00,06:35:00,SH0171,9
3_1_0,06:36:00,06:36:00,SH0023,10
3_1_0,06:37:00,06:37:00,SH0169,11
3_1_0,06:38:00,06:38:00,SH0193,12
3_1_0,06:39:00,06:39:00,SH0167,13
3_1_1,08:00:00,08:00:00,SH0204,0
3_1_1,08:06:00,08:06:00,SH0160,1
3_1_1,08:09:00,08:09:00,SH0153,2
3_1_1,08:12:00,08:12:00,SH0342,3
3_1_1,08:16:00,08:16:00,SH0314,4
3_1_1,08:21:00,08:21:00,SH0423,5
3_1_1,08:26:00,08:26:00,SH0059,6
3_1_1,08:27:00,08:27:00,SH0058,7
3_1_1,08:33:00,08:33:00,SH0054,8
3_1_1,08:35:00,08:35:00,SH0171,9
3_1_1,08:36:00,08:36:00,SH0023,10
3_1_1,08:37:00,08:37:00,SH0169,11
3_1_1,08:38:00,08:38:00,SH0193,12
3_1_1,08:39:00,08:39:00,SH0167,13
3_1_2,10:00:00,10:00:00,SH0204,0
3_1_2,10:06:00,10:06:00,SH0160,1
3_1_2,10:09:00,10:09:00,SH0153,2
3_1_2,10:12:00,10:12:00,SH0342,3
3_1_2,10:16:00,10:16:00,SH0314,4
3_1_2,10:21:00,10:21:00,SH0423,5
3_1_2,10:26:00,10:26:00,SH0059,6
3_1_2,10:27:00,10:27:00,SH0058,7
3_1_2,10:33:00,10:33:00,SH0054,8
3_1_2,10:35:00,10:35:00,SH0171,9
3_1_2,10:36:00,10:36:00,SH0023,10
3_1_2,10:37:00,10:37:00,SH0169,11
3_1_2,10:38:00,10:38:00,SH0193,12
3_1_2,10:39:00,10:39:00,SH0167,13
3_1_3,12:00:00,12:00:00,SH0204,0
3_1_3,12:06:00,12:06:00,SH0160,1
3_1_3,12:09:00,12:09:00,SH0153,2
3_1_3,12:12:00,12:12:00,SH0342,3
3_1_3,12:16:00,12:16:00,SH0314,4
3_1_3,12:21:00,12:21:00,SH0423,5
3_1_3,12:26:00,12:26:00,SH0059,6
3_1_3,12:27:00,12:27:00,SH0058,7
3_1_3,12:33:00,12:33:00,SH0054,8
3_1_3,12:35:00,12:35:00,SH0171,9
3_1_3,12:36:00,12:36:00,SH0023,10
3_1_3,12:37:00,12:37:00,SH0169,11
3_1_3,12:38:00,12:38:00,SH0193,12
3_1_3,12:39:00,12:39:00,SH0167,13
3_1_4,14:00:00,14:00:00,SH0204,0
3_1_4,14:06:00,14:06:00,SH0160,1
3_1_4,14:09:00,14:09:00,SH0153,2
3_1_4,14:12:00,14:12:00,SH0342,3
3_1_4,14:16:00,14:16:00,SH0314,4
3_1_4,14:21:00,14:21:00,SH0423,5
3_1_4,14:26:00,14:26:00,SH0059,6
3_1_4,14:27:00,14:27:00,SH0058,7
3_1_4,14:33:00,14:33:00,SH0054,8
3_1_4,14:35:00,14:35:00,SH0171,9
3_1_4,14:36:00,14:36:00,SH0023,10
3_1_4,14:37:00,14:37:00,SH0169,11
3_1_4,14:38:00,14:38:00,SH0193,12
3_1_4,14:39:00,14:39:00,SH0167,13
3_1_5,16:00:00,16:00:00,SH0204,0
3_1_5,16:06:00,16:06:00,SH0160,1
3_1_5,16:09:00,16:09:00,SH0153,2
3_1_5,16:12:00,16:12:00,SH0342,3
3_1_5,16:16:00,16:16:00,SH0314,4
3_1_5,16:21:00,16:21:00,SH0423,5
3_1_5,16:26:00,16:26:00,SH0059,6
3_1_5,16:27:00,16:27:00,SH0058,7
3_1_5,16:33:00,16:33:00,SH0054,8
3_1_5,16:35:00,16:35:00,SH0171,9
3_1_5,16:36:00,16:36:00,SH0023,10
3_1_5,16:37:00,16:37:00,SH0169,11
3_1_5,16:38:00,16:38:00,SH0193,12
3_1_5,16:39:00,16:39:00,SH0167,13
3_1_6,18:00:00,18:00:00,SH0204,0
3_1_6,18:06:00,18:06:00,SH0160,1
3_1_6,18:09:00,18:09:00,SH0153,2
3_1_6,18:12:00,18:12:00,SH0342,3
3_1_6,18:16:00,18:16:00,SH0314,4
3_1_6,18:21:00,18:21:00,SH0423,5
3_1_6,18:26:00,18:26:00,SH0059,6
3_1_6,18:27:00,18:27:00,SH0058,7
3_1_6,18:33:00,18:33:00,SH0054,8
3_1_6,18:35:00,18:35:00,SH0171,9
3_1_6,18:36:00,18:36:00,SH0023,10
3_1_6,18:37:00,18:37:00,SH0169,11
3_1_6,18:38:00,18:38:00,SH0193,12
3_1_6,18:39:00,18:39:00,SH0167,13
4_0_0,06:00:00,06:00:00,SH0167,0
4_0_0,06:01:00,06:01:00,SH0193,1
4_0_0,06:02:00,06:02:00,SH0169,2
4_0_0,06:03:00,06:03:00,SH0023,3
4_0_0,06:04:00,06:04:00,SH0171,4
4_0_0,06:06:00,06:06:00,SH0054,5
4_0_0,06:12:00,06:12:00,SH0058,6
4_0_0,06:13:00,06:13:00,SH0059,7
4_0_0,06:18:00,06:18:00,SH0423,8
4_0_0,06:23:00,06:23:00,SH0314,9
4_0_0,06:27:00,06:27:00,SH0342,10
4_0_0,06:30:00,06:30:00,SH0153,11
4_0_0,06:34:00,06:34:00,SH0155,12
4_0_0,06:37:00,06:37:00,SH0149,13
4_0_0,06:42:00,06:42:00,SH0144,14
4_0_0,06:47:00,06:47:00,SH0352,15
4_0_0,06:52:00,06:52:00,SH0351,16
4_0_0,06:58:00,06:58:00,SH0228,17
4_0_0,07:07:00,07:07:00,SH0231,18
4_0_0,07:08:00,07:08:00,SH0230,19
4_0_1,07:00:00,07:00:00,SH0167,0
4_0_1,07:01:00,07:01:00,SH0193,1
4_0_1,07:02:00,07:02:00,SH0169,2
4_0_1,07:03:00,07:03:00,SH0023,3
4_0_1,07:04:00,07:04:00,SH0171,4
4_0_1,07:06:00,07:06:00,SH0054,5
4_0_1,07:12:00,07:12:00,SH0058,6
4_0_1,07:13:00,07:13:00,SH0059,7
4_0_1,07:18:00,07:18:00,SH0423,8
4_0_1,07:23:00,07:23:00,SH0314,9
4_0_1,07:27:00,07:27:00,SH0342,10
4_0_1,07:30:00,07:30:00,SH0153,11
4_0_1,07:34:00,07:34:00,SH0155,12
4_0_1,07:37:00,07:37:00,SH0149,13
4_0_1,07:42:00,07:42:00,SH0144,14
4_0_1,07:47:00,07:47:00,SH0352,15
4_0_1,07:52:00,07:52:00,SH0351,16
4_0_1,07:58:00,07:58:00,SH0228,17
4_0_1,08:07:00,08:07:00,SH0231,18
4_0_1,08:08:00,08:08:00,SH0230,19
4_0_2,08:00:00,08:00:00,SH0167,0
4_0_2,08:01:00,08:01:00,SH0193,1
4_0_2,08:02:00,08:02:00,SH0169,2
4_0_2,08:03:00,08:03:00,SH0023,3
4_0_2,08:04:00,08:04:00,SH0171,4
4_0_2,08:06:00,08:06:00,SH0054,5
4_0_2,08:12:00,08:12:00,SH0058,6
4_0_2,08:13:00,08:13:00,SH0059,7
4_0_2,08:18:00,08:18:00,SH0423,8
4_0_2,08:23:00,08:23:00,SH0314,9
4_0_2,08:27:00,08:27:00,SH0342,10
4_0_2,08:30:00,08:30:00,SH0153,11
4_0_2,08:34:00,08:34:00,SH0155,12
4_0_2,08:37:00,08:37:00,SH0149,13
4_0_2,08:42:00,08:42:00,SH0144,14
4_0_2,08:47:00,08:47:00,SH0352,15
4_0_2,08:52:00,08:52:00,SH0351,16
4_0_2,08:58:00,08:58:00,SH0228,17
4_0_2,09:07:00,09:07:00,SH0231,18
4_0_2,09:08:00,09:08:00,SH0230,19
4_0_3,09:00:00,09:00:00,SH0167,0
4_0_3,09:01:00,09:01:00,SH0193,1
4_0_3,09:02:00,09:02:00,SH0169,2
4_0_3,09:03:00,09:03:00,SH0023,3
4_0_3,09:04:00,09:04:00,SH0171,4
4_0_3,09:06:00,09:06:00,SH0054,5
4_0_3,09:12:00,09:12:00,SH0058,6
4_0_3,09:13:00,09:13:00,SH0059,7
4_0_3,09:18:00,09:18:00,SH0423,8
4_0_3,09:23:00,09:23:00,SH0314,9
4_0_3,09:27:00,09:27:00,SH0342,10
4_0_3,09:30:00,09:30:00,SH0153,11
4_0_3,09:34:00,09:34:00,SH0155,12
4_0_3,09:37:00,09:37:00,SH0149,13
4_0_3,09:42:00,09:42:00,SH0144,14
4_0_3,09:47:00,09:47:00,SH0352,15
4_0_3,09:52:00,09:52:00,SH0351,16
4_0_3,09:58:00,09:58:00,SH0228,17
4_0_3,10:07:00,10:07:00,SH0231,18
4_0_3,10:08:00,10:08:00,SH0230,19
4_0_4,11:00:00,11:00:00,SH0167,0
4_0_4,11:01:00,11:01:00,SH0193,1
4_0_4,11:02:00,11:02:00,SH0169,2
4_0_4,11:03:00,11:03:00,SH0023,3
4_0_4,11:04:00,11:04:00,SH0171,4
4_0_4,11:06:00,11:06:00,SH0054,5
4_0_4,11:12:00,11:12:00,SH0058,6
4_0_4,11:13:00,11:13:00,SH0059,7
4_0_4,11:18:00,11:18:00,SH0423,8
4_0_4,11:23:00,11:23:00,SH0314,9
4_0_4,11:27:00,11:27:00,SH0342,10
4_0_4,11:30:00,11:30:00,SH0153,11
4_0_4,11:34:00,11:34:00,SH0155,12
4_0_4,11:37:00,11:37:00,SH0149,13
4_0_4,11:42:00,11:42:00,SH0144,14
4_0_4,11:47:00,11:47:00,SH0352,15
4_0_4,11:52:00,11:52:00,SH0351,16
4_0_4,11:58:00,11:58:00,SH0228,17
4_0_4,12:07:00,12:07:00,SH0231,18
4_0_4,12:08:00,12:08:00,SH0230,19
4_0_5,13:00:00,13:00:00,SH0167,0
4_0_5,13:01:00,13:01:00,SH0193,1
4_0_5,13:02:00,13:02:00,SH0169,2
4_0_5,13:03:00,13:03:00,SH0023,3
4_0_5,13:04:00,13:04:00,SH0171,4
4_0_5,13:06:00,13:06:00,SH0054,5
4_0_5,13:12:00,13:12:00,SH0058,6
4_0_5,13:13:00,13:13:00,SH0059,7
4_0_5,13:18:00,13:18:00,SH0423,8
4_0_5,13:23:00,13:23:00,SH0314,9
4_0_5,13:27:00,13:27:00,SH0342,10
4_0_5,13:30:00,13:30:00,SH0153,11
4_0_5,13:34:00,13:34:00,SH0155,12
4_0_5,13:37:00,13:37:00,SH0149,13
4_0_5,13:42:00,13:42:00,SH0144,14
4_0_5,13:47:00,13:47:00,SH0352,15
4_0_5,13:52:00,13:52:00,SH0351,16
4_0_5,13:58:00,13:58:00,SH0228,17
4_0_5,14:07:00,14:07:00,SH0231,18
4_0_5,14:08:00,14:08:00,SH0230,19
4_0_6,15:00:00,15:00:00,SH0167,0
4_0_6,15:01:00,15:01:00,SH0193,1
4_0_6,15:02:00,15:02:00,SH0169,2
4_0_6,15:03:00,15:03:00,SH0023,3
4_0_6,15:04:00,15:04:00,SH0171,4
4_0_6,15:06:00,15:06:00,SH0054,5
4_0_6,15:12:00,15:12:00,SH0058,6
4_0_6,15:13:00,15:13:00,SH0059,7
4_0_6,15:18:00,15:18:00,SH0423,8
4_0_6,15:23:00,15:23:00,SH0314,9
4_0_6,15:27:00,15:27:00,SH0342,10
4_0_6,15:30:00,15:30:00,SH0153,11
4_0_6,15:34:00,15:34:00,SH0155,12
4_0_6,15:37:00,15:37:00,SH0149,13
4_0_6,15:42:00,15:42:00,SH0144,14
4_0_6,15:47:00,15:47:00,SH0352,15
4_0_6,15:52:00,15:52:00,SH0351,16
4_0_6,15:58:00,15:58:00,SH0228,17
4_0_6,16:07:00,16:07:00,SH0231,18
4_0_6,16:08:00,16:08:00,SH0230,19
4_0_7,16:00:00,16:00:00,SH0167,0
4_0_7,16:01:00,16:01:00,SH0193,1
4_0_7,16:02:00,16:02:00,SH0169,2
4_0_7,16:03:00,16:03:00,SH0023,3
4_0_7,16:04:00,16:04:00,SH0171,4
4_0_7,16:06:00,16:06:00,SH0054,5
4_0_7,16:12:00,16:12:00,SH0058,6
4_0_7,16:13:00,16:13:00,SH0059,7
4_0_7,16:18:00,16:18:00,SH0423,8
4_0_7,16:23:00,16:23:00,SH0314,9
4_0_7,16:27:00,16:27:00,SH0342,10
4_0_7,16:30:00,16:30:00,SH0153,11
4_0_7,16:34:00,16:34:00,SH0155,12
4_0_7,16:37:00,16:37:00,SH0149,13
4_0_7,16:42:00,16:42:00,SH0144,14
4_0_7,16:47:00,16:47:00,SH0352,15
4_0_7,16:52:00,16:52:00,SH0351,16
4_0_7,16:58:00,16:58:00,SH0228,17
4_0_7,17:07:00,17:07:00,SH0231,18
4_0_7,17:08:00,17:08:00,SH0230,19
4_0_8,17:00:00,17:00:00,SH0167,0
4_0_8,17:01:00,17:01:00,SH0193,1
4_0_8,17:02:00,17:02:00,SH0169,2
4_0_8,17:03:00,17:03:00,SH0023,3
4_0_8,17:04:00,17:04:00,SH0171,4
4_0_8,17:06:00,17:06:00,SH0054,5
4_0_8,17:12:00,17:12:00,SH0058,6
4_0_8,17:13:00,17:13:00,SH0059,7
4_0_8,17:18:00,17:18:00,SH0423,8
4_0_8,17:23:00,17:23:00,SH0314,9
4_0_8,17:27:00,17:27:00,SH0342,10
4_0_8,17:30:00,17:30:00,SH0153,11
4_0_8,17:34:00,17:34:00,SH0155,12
4_0_8,17:37:00,17:37:00,SH0149,13
4_0_8,17:42:00,17:42:00,SH0144,14
4_0_8,17:47:00,17:47:00,SH0352,15
4_0_8,17:52:00,17:52:00,SH0351,16
4_0_8,17:58:00,17:58:00,SH0228,17
4_0_8,18:07:00,18:07:00,SH0231,18
4_0_8,18:08:00,18:08:00,SH0230,19
4_0_9,18:00:00,18:00:00,SH0167,0
4_0_9,18:01:00,18:01:00,SH0193,1
4_0_9,18:02:00,18:02:00,SH0169,2
4_0_9,18:03:00,18:03:00,SH0023,3
4_0_9,18:04:00,18:04:00,SH0171,4
4_0_9,18:06:00,18:06:00,SH0054,5
4_0_9,18:12:00,18:12:00,SH0058,6
4_0_9,18:13:00,18:13:00,SH0059,7
4_0_9,18:18:00,18:18:00,SH0423,8
4_0_9,18:23:00,18:23:00,SH0314,9
4_0_9,18:27:00,18:27:00,SH0342,10
4_0_9,18:30:00,18:30:00,SH0153,11
4_0_9,18:34:00,18:34:00,SH0155,12
4_0_9,18:37:00,18:37:00,SH0149,13
4_0_9,18:42:00,18:42:00,SH0144,14
4_0_9,18:47:00,18:47:00,SH0352,15
4_0_9,18:52:00,18:52:00,SH0351,16
4_0_9,18:58:00,18:58:00,SH0228,17
4_0_9,19:07:00,19:07:00,SH0231,18
4_0_9,19:08:00,19:08:00,SH0230,19
4_1_0,06:00:00,06:00:00,SH0230,0
4_1_0,06:01:00,06:01:00,SH0231,1
4_1_0,06:10:00,06:10:00,SH0228,2
4_1_0,06:16:00,06:16:00,SH0351,3
4_1_0,06:21:00,06:21:00,SH0352,4
4_1_0,06:26:00,06:26:00,SH0144,5
4_1_0,06:31:00,06:31:00,SH0149,6
4_1_0,06:34:00,06:34:00,SH0155,7
4_1_0,06:38:00,06:38:00,SH0153,8
4_1_0,06:41:00,06:41:00,SH0342,9
4_1_0,06:45:00,06:45:00,SH0314,10
4_1_0,06:50:00,06:50:00,SH0423,11
4_1_0,06:55:00,06:55:00,SH0059,12
4_1_0,06:56:00,06:56:00,SH0058,13
4_1_0,07:02:00,07:02:00,SH0054,14
4_1_0,07:04:00,07:04:00,SH0171,15
4_1_0,07:05:00,07:05:00,SH0023,16
4_1_0,07:06:00,07:06:00,SH0169,17
4_1_0,07:07:00,07:07:00,SH0193,18
4_1_0,07:08:00,07:08:00,SH0167,19
4_1_1,07:00:00,07:00:00,SH0230,0
4_1_1,07:01:00,07:01:00,SH0231,1
4_1_1,07:10:00,07:10:00,SH0228,2
4_1_1,07:16:00,07:16:00,SH0351,3
4_1_1,07:21:00,07:21:00,SH0352,4
4_1_1,07:26:00,07:26:00,SH0144,5
4_1_1,07:31:00,07:31:00,SH0149,6
4_1_1,07:34:00,07:34:00,SH0155,7
4_1_1,07:38:00,07:38:00,SH0153,8
4_1_1,07:41:00,07:41:00,SH0342,9
4_1_1,07:45:00,07:45:00,SH0314,10
4_1_1,07:50:00,07:50:00,SH0423,11
4_1_1,07:55:00,07:55:00,SH0059,12
4_1_1,07:56:00,07:56:00,SH0058,13
4_1_1,08:02:00,08:02:00,SH0054,14
4_1_1,08:04:00,08:04:00,SH0171,15
4_1_1,08:05:00,08:05:00,SH0023,16
4_1_1,08:06:00,08:06:00,SH0169,17
4_1_1,08:07:00,08:07:00,SH0193,18
4_1_1,08:08:00,08:08:00,SH0167,19
4_1_2,08:00:00,08:00:00,SH0230,0
4_1_2,08:01:00,08:01:00,SH0231,1
4_1_2,08:10:00,08:10:00,SH0228,2
4_1_2,08:16:00,08:16:00,SH0351,3
4_1_2,08:21:00,08:21:00,SH0352,4
4_1_2,08:26:00,08:26:00,SH0144,5
4_1_2,08:31:00,08:31:00,SH0149,6
4_1_2,08:34:00,08:34:00,SH0155,7
4_1_2,08:38:00,08:38:00,SH0153,8
4_1_2,08:41:00,08:41:00,SH0342,9
4_1_2,08:45:00,08:45:00,SH0314,10
4_1_2,08:50:00,08:50:00,SH0423,11
4_1_2,08:55:00,08:55:00,SH0059,12
4_1_2,08:56:00,08:56:00,SH0058,13
4_1_2,09:02:00,09:02:00,SH0054,14
4_1_2,09:04:00,09:04:00,SH0171,15
4_1_2,09:05:00,09:05:00,SH0023,16
4_1_2,09:06:00,09:06:00,SH0169,17
4_1_2,09:07:00,09:07:00,SH0193,18
4_1_2,09:08:00,09:08:00,SH0167,19
4_1_3,09:00:00,09:00:00,SH0230,0
4_1_3,09:01:00,09:01:00,SH0231,1
4_1_3,09:10:00,09:10:00,SH0228,2
4_1_3,09:16:00,09:16:00,SH0351,3
4_1_3,09:21:00,09:21:00,SH0352,4
4_1_3,09:26:00,09:26:00,SH0144,5
4_1_3,09:31:00,09:31:00,SH0149,6
4_1_3,09:34:00,09:34:00,SH0155,7
4_1_3,09:38:00,09:38:00,SH0153,8
4_1_3,09:41:00,09:41:00,SH0342,9
4_1_3,09:45:00,09:45:00,SH0314,10
4_1_3,09:50:00,09:50:00,SH0423,11
4_1_3,09:55:00,09:55:00,SH0059,12
4_1_3,09:56:00,09:56:00,SH0058,13
4_1_3,10:02:00,10:02:00,SH0054,14
4_1_3,10:04:00,10:04:00,SH0171,15
4_1_3,10:05:00,10:05:00,SH0023,16
